hour,scenario_0,scenario_1,scenario_2,scenario_3,scenario_4,scenario_5,scenario_6,scenario_7,scenario_8,scenario_9,scenario_10,scenario_11,scenario_12,scenario_13,scenario_14,scenario_15,scenario_16,scenario_17,scenario_18,scenario_19,scenario_20,scenario_21,scenario_22,scenario_23,scenario_24,scenario_25,scenario_26,scenario_27,scenario_28,scenario_29,scenario_30,scenario_31,scenario_32,scenario_33,scenario_34,scenario_35,scenario_36,scenario_37,scenario_38,scenario_39,scenario_40,scenario_41,scenario_42,scenario_43,scenario_44,scenario_45,scenario_46,scenario_47,scenario_48,scenario_49,scenario_50,scenario_51,scenario_52,scenario_53,scenario_54,scenario_55,scenario_56,scenario_57,scenario_58,scenario_59,scenario_60,scenario_61,scenario_62,scenario_63,scenario_64,scenario_65,scenario_66,scenario_67,scenario_68,scenario_69,scenario_70,scenario_71,scenario_72,scenario_73,scenario_74,scenario_75,scenario_76,scenario_77,scenario_78,scenario_79,scenario_80,scenario_81,scenario_82,scenario_83,scenario_84,scenario_85,scenario_86,scenario_87,scenario_88,scenario_89,scenario_90,scenario_91,scenario_92,scenario_93,scenario_94,scenario_95,scenario_96,scenario_97,scenario_98,scenario_99
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,402.7032861113801,257.65543190929776,709.3551436799634,0.0,398.22394031334863,335.37887990263175,444.3594833843463,373.68814259971305,398.0861171002466,0.0,440.2318905120598,561.5793513091731,350.624795707976,174.0112482302486,366.39028689407394,234.32549090100954,0.0,186.54518553942987,0.0,154.64447868197567,133.08001991944892,0.0,318.38383280991206,0.0,0.0,145.15801249480495,558.5175255457494,0.0,288.72711501025987,0.0,649.6291525682848,637.853476368097,148.54101310748814,542.5059615235863,0.0,414.53683057671117,78.41669945892926,277.041702655261,0.0,42.39207073267232,412.96158496803525,648.7185051765447,0.0,253.80704099384675,1108.2062608679748,0.0,172.25004853211428,210.62846263693982,0.0,174.80310272862027,474.92461997739883,802.3374461211196,405.211382152785,561.6611431051156,388.891892765375,13.422410230084637,183.01044498268988,544.3105972235282,933.212299425412,0.0,177.21671711431247,211.1639783168483,34.030639564041365,170.52863534291896,0.0,331.4533364156748,420.2673513694101,290.4406232733435,350.3034702107901,225.51332654240957,1.6807173754317546,0.0,13.9138833345109,582.3425191699763,574.8468787276621,0.0,171.65384045814903,30.689735456616887,358.47098084834874,85.15863663838743,19.400406164992404,177.76724605492285,544.5748806234332,0.0,15.59665032247321,0.0,193.58575607246996,390.6155462995173,641.5368648292283,122.08863438073108,573.5875677572183,828.7011922581814,115.60182267861683,729.1392130750678,177.3381340778925,94.1743653593638,293.300400867525,459.8366334700552,103.40548023739368,444.48804840325147
8,948.5870379006292,1290.2056482733374,1002.8158997081117,577.0232069017695,782.6683054292179,953.6412523576532,1096.408707224331,1207.8068759071223,625.354956000605,789.1601359504352,1041.160492354283,521.4709785388015,387.37235240442726,1179.6166596732505,562.4196429471634,1046.8925014026831,1008.3246075831551,270.6763264803518,802.2922202706319,302.7636066647161,1337.4103034330005,690.0722541979499,1435.6318552526877,886.3791346880347,1574.6621108978725,632.0158660160268,608.8523091172646,795.0563118724399,714.3903334570731,739.9148249723341,225.52943499083312,362.2091810411518,1201.187852446297,1143.886353819783,1335.8814539541127,966.6574486694054,442.80881989087516,829.1069893819412,1008.5242677462325,556.9706909655222,539.2979521469316,1420.473130799339,1318.935857446303,897.8331276034952,1824.36962865359,1697.2434008557925,778.6897800559182,148.1181787858486,1059.0651948428983,1011.6709514422369,414.44287551187136,745.7511672250778,2239.056138415517,1339.830490143102,735.7302708718163,848.4628473291501,1337.5534116441345,738.0105737706459,840.7571844840762,840.3845265506025,475.04666132996743,1100.3242413732544,336.24608188115985,658.4368977574886,502.10509432036054,469.35967805127495,794.584458772811,798.3528210308606,73.40919457360837,1374.193780718457,875.1360029357949,870.8686051208756,269.32503749573164,1891.0297109369621,72.80775704139785,1764.173996334428,1064.168300127882,1009.8734608260027,923.9540298972886,1017.0951086752641,935.6380543864625,1250.448376461422,728.2898132472976,1331.6915193128907,1167.8389236189334,506.66925287402233,1277.1161467442944,825.8677207815106,265.6162181358077,736.8120192552942,1179.2021706282765,871.4569387743896,1386.8404935073263,1286.1512620226536,970.3350058392354,670.9928150124966,741.8116254124328,452.48073373033276,1010.8730979390143,558.8532009106723
9,699.1628273332346,917.5685056327249,1020.4154191898732,1395.6525319836123,2575.6755176047136,0.0,861.0542379317037,666.100713296104,1588.199465209335,659.6262658707356,1067.0531966964015,425.1612583159899,0.0,717.9437613596676,1258.7658025604744,996.7701426464733,1666.9090566530322,1155.0354624685895,1063.7138588345988,1535.3396392623113,710.7768727635486,843.4073284365265,1238.3367438551272,684.9432099864816,936.0541598421299,361.01516714132674,1010.5487052474045,1196.8616751018103,1216.2207344643905,0.0,512.8032095028542,1657.037944707196,2147.3808810425653,1852.9723297108521,1169.1312116529712,253.89049396911628,545.6412720643309,2163.777401999384,1351.3798448129135,802.7343842158134,2211.8596423922736,717.9237431918128,664.2582688824224,434.3990191578953,1220.2771416932223,472.5610602671976,2034.6897501313952,684.335926730312,1571.8073166827428,436.12705679445173,2150.3686518597133,395.2418778353634,1095.2708738003473,1392.6763225880518,1549.391845821994,0.0,406.68478936012514,514.7663315179839,808.4961044287061,251.75010247633463,783.0276439879683,655.7584458788363,1213.3723418898082,1234.4959914672584,1472.1227232550245,1226.405740562747,1754.4888548636663,2088.653367288172,1768.5735691509817,955.6612734808336,1079.4528844942736,679.3468310549532,1159.6570846212753,1222.0475619329034,1395.3472619925724,1438.2448360684298,1069.2757241859997,1189.0415392639422,648.0483487664594,1489.3148690248433,547.0242114360631,1149.3820550708715,1796.8119022442984,529.1386259995678,1350.8234872560968,1429.472665204892,2023.8436980932804,1220.9939904417952,1892.5222258110493,1809.8579316642918,17.157567970212767,1676.843414159656,1036.9461489344144,242.4918702680336,370.82689308465785,175.09033053188182,1781.2867539959007,1316.1763247410624,909.0803051992212,369.2584481042096
